Field_id	Longitude	Latitude	WDRVI	DOY	Slope	Aspect	Curvature	Pct_clay	Pct_sand	Pct_silt	LAI	Slope_x_aspect	lat_int	lon_int	GDD	Region_id
136.0	-94.466352473	42.8589204588	0.241864173371	243.0	1.46032534952	-60.645473319000004	-0.662108	0.35	0.35	0.4	2.9285417462170606	-55.221040012150816	43.0	-94.0	1134.2499999999998	3.0
137.0	-94.3002252134	42.9982356181	-0.231202600217	243.0	0.334293329194	-36.161910194	-0.103124	0.35	0.35	0.3	1.0593528553772211	-10.124674711814302	43.0	-94.0	1134.2499999999998	3.0
138.0	-94.1790793746	42.0671071706	0.35884625527299996	195.0	0.6911627369094999	36.801183114500006	0.055017499999400005	0.2	0.4	0.4	3.659835246250192	12.181904613563526	42.0	-94.0	670.75	1.0
139.0	-93.6415064739	40.8896541199	0.0393152701839	236.0	4.49643465032	-53.722068957	-1.8974135	0.35	0.35	0.3	1.9800074656360198	-175.9805073417797	41.0	-94.0	1229.6500000000005	6.0
140.0	-91.9483150907	42.4321873681	0.339708102667	197.0	0.936280147249	73.009373388	0.374558	0.2	0.4	0.4	3.52697892448923	55.14979645218839	42.0	-92.0	698.9499999999998	5.0
141.0	-94.7743321723	41.3345354967	0.3899769873005	195.0	3.080126648725	7.140834652000009	1.4912174999999999	0.35	0.1	0.55	3.889724978362038	11.111212562053606	41.0	-95.0	715.5500000000001	4.0
142.0	-94.2849483086	40.9953664827	0.192650467761	195.0	1.954858769415	53.07601070349999	0.245451	0.35	0.1	0.55	2.6682568482858615	42.50328736088399	41.0	-94.0	738.5500000000002	6.0
143.0	-91.0772999884	41.9493897279	0.368507945243	213.0	1.32666229482	69.48076974599999	1.173734	0.15	0.2	0.65	3.7292696121217297	79.51399817962032	42.0	-91.0	853.7000000000003	0.0
144.0	-91.5926004488	42.1781543991	0.295184135977	213.0	0.881614665198	74.79390011500001	0.802177	0.2	0.4	0.4	3.2394153381114266	48.6163102574134	42.0	-92.0	869.9999999999998	5.0
145.0	-93.7199296633	42.9481544064	0.351459910397	195.0	1.17188565279	5.469946671999992	-0.209255	0.2	0.4	0.4	3.6078420779490936	1.8182271036807907	43.0	-94.0	614.2500000000002	3.0
146.0	-94.6155988129	42.6238164081	0.39329498320699996	195.0	0.803686131504	75.54807391850001	0.4920005000005	0.35	0.35	0.3	3.9153271727130985	44.654342784104145	43.0	-95.0	630.65	1.0
147.0	-95.8145611972	41.0054504403	0.235540179865	202.0	0.22110877819250002	-53.123352061999995	-0.1063775	0.45	0.05	0.5	2.8937728958158377	-7.499899499843483	41.0	-96.0	879.5999999999998	4.0
148.0	-94.0639998689	43.0557746672	0.266160949868	195.0	0.616188603746	46.41298072999999	0.66501	0.35	0.35	0.3	3.0661183766295177	24.883643591447502	43.0	-94.0	614.2500000000002	3.0
149.0	-91.0396994155	41.8804811022	0.383389981804	213.0	2.28825982255	-39.256762882000004	-0.857645	0.35	0.1	0.55	3.8395525802082853	-61.95170085404468	42.0	-91.0	853.7000000000003	0.0
150.0	-94.3145119855	43.11620300485	0.2197864118285	243.0	1.06097094792	12.784997896500002	0.008859999999915	0.35	0.35	0.4	2.808903490229066	7.054726017042409	43.0	-94.0	1134.2499999999998	3.0
151.0	-95.9824373511	41.7401545066	0.408468638747	202.0	0.2345977601495	-33.8815903915	-0.04114949999985	0.15	0.2	0.65	4.035352625382396	-5.262679019027283	42.0	-96.0	784.25	4.0
152.0	-91.2402841916	41.8767177506	0.363907376595	213.0	1.10699860168	-44.69929247799999	-0.428724	0.35	0.1	0.55	3.696001628318574	-28.77550677336243	42.0	-91.0	853.7000000000003	0.0
153.0	-95.2830087901	41.3279320806	0.409560428818	202.0	4.97137309748	72.072550745	3.597285	0.35	0.1	0.55	4.0441817212602	267.51274377565863	41.0	-95.0	816.6000000000001	4.0
154.0	-95.9431333491	42.8915032302	0.229160539816	218.0	2.27660453057	65.17592568399999	1.857566	0.35	0.1	0.55	2.859105047263448	97.60786308350565	43.0	-96.0	859.5999999999995	2.0
155.0	-94.3495944319	43.2945792608	0.227028573245	195.0	1.17758395213	40.16509926200001	0.277438	0.2	0.4	0.4	2.847611748049649	23.448419504123848	43.0	-94.0	614.2500000000002	3.0
156.0	-95.7489483703	42.5208391466	0.299252536038	234.0	0.756882828615	45.844540905	0.70576	0.35	0.1	0.55	3.2645492093334454	23.242551728982434	43.0	-96.0	1011.5499999999996	2.0
157.0	-93.9606440392	43.122345181	0.114044972555	243.0	1.1746348926499999	27.44606681750001	0.2844475	0.35	0.35	0.4	2.295294727845667	20.130327727082708	43.0	-94.0	1134.2499999999998	3.0
158.0	-96.5114973644	43.4869799098	0.45018693347850003	209.0	3.14215521792	75.6876124025	1.187147	0.35	0.1	0.55	4.393234894193375	220.44784573856438	43.0	-97.0	814.5000000000001	7.0
159.0	-90.9236175445	42.097969317	0.07756120876665	229.0	8.426494580385	47.697910326	-1.0898285	0.15	0.2	0.65	2.1371220229637213	229.95118737215927	42.0	-91.0	1007.7500000000001	0.0
160.0	-95.5931636259	42.5087409142	0.273232586417	218.0	3.11649432989	46.68221518199999	0.630466999999	0.35	0.1	0.55	3.1074067598834394	99.67058287915955	43.0	-96.0	859.5999999999995	2.0
161.0	-95.9232130201	42.5439875706	0.361897043797	234.0	1.86025633916	70.99654235599999	0.906205	0.35	0.1	0.55	3.681582286846181	89.28950767541038	43.0	-96.0	1011.5499999999996	2.0
162.0	-95.4230114272	41.4447357376	0.4104274470515	202.0	6.162954779855	-79.98850374705	-4.368526	0.15	0.2	0.65	4.051212165565468	-334.46455506804244	41.0	-95.0	816.6000000000001	4.0
163.0	-91.6005768145	42.4372055476	0.358509566969	213.0	1.61068296112	58.389670523999996	1.645107	0.2	0.4	0.4	3.6574448422913455	88.873082434224	42.0	-92.0	869.9999999999998	5.0
164.0	-91.6725065417	42.3802507721	0.33272253301599997	213.0	2.412000169435	-59.021493534	-2.047547	0.2	0.4	0.4	3.4799502062836662	-128.45724282831378	42.0	-92.0	869.9999999999998	5.0
165.0	-92.0773410537	42.6523576847	0.324842557084	213.0	0.743635711659	-11.317026543999987	-0.071389	0.2	0.4	0.4	3.427791558337737	-8.230528936662495	43.0	-92.0	767.3	5.0
166.0	-90.9721781405	42.0894259603	0.444021325209	197.0	5.54365769973	37.74948898100001	2.777385	0.15	0.2	0.65	4.337506074889275	122.62784762771871	42.0	-91.0	684.0500000000001	0.0
167.0	-91.9655071751	42.0104283907	0.413087325993	213.0	2.56930795973	-28.851461281000013	-0.861951	0.35	0.1	0.55	4.072886498107908	-63.73024096798565	42.0	-92.0	869.9999999999998	5.0
168.0	-94.1983217577	42.0311318719	0.29059439203500004	195.0	0.776656130766	-44.638232231	-0.3029695	0.2	0.4	0.4	3.211317740671709	-27.92973001231189	42.0	-94.0	670.75	1.0
169.0	-94.378497871	43.0133020485	0.22106515436899998	243.0	0.558856784229	-59.781852046000004	-0.392177	0.35	0.35	0.4	2.8157010518153696	-28.91320124141041	43.0	-94.0	1134.2499999999998	3.0
170.0	-94.380423005	41.9432245541	0.167857108368	195.0	2.268834228845	47.42667395550001	0.9548655	0.2	0.4	0.4	2.545407295234914	78.47877573137109	42.0	-94.0	670.75	1.0
171.0	-95.9835243876	42.6882320667	0.254430839302	218.0	2.68703599577	51.52448868299999	-0.359038999999	0.35	0.1	0.55	2.9988904190809436	125.9264309315494	43.0	-96.0	859.5999999999995	2.0
172.0	-94.2814287567	43.0773135328	0.233419153643	243.0	0.919029271482	5.046659229999989	0.098923	0.2	0.4	0.4	2.882199029858669	3.912093155191816	43.0	-94.0	1134.2499999999998	3.0
173.0	-94.7246654761	42.8451199323	0.335411511392	218.0	1.05329981419	-61.006414745	-0.95797	0.35	0.35	0.3	3.497963642024835	-60.85108919666458	43.0	-95.0	867.5	3.0
174.0	-94.3899091078	42.1259399578	0.29326896314249995	195.0	0.9472598323895001	-40.16122645349999	-0.396834	0.35	0.35	0.4	3.2276581034936416	-30.11220653095358	42.0	-94.0	670.75	1.0
175.0	-91.4237158382	41.0352887056	0.365163252814	213.0	0.48569840606750003	17.216983935000002	-0.02693350000005	0.35	0.1	0.55	3.705052208342856	4.0146943797715435	41.0	-91.0	967.0999999999999	0.0
176.0	-94.3144310298	41.0756612993	0.215557462855	195.0	1.923692366045	-40.235538980499996	-0.373606	0.35	0.1	0.55	2.7865349997018902	-40.882545052545225	41.0	-94.0	738.5500000000002	6.0
177.0	-94.3628011642	42.1031546685	0.373778367243	195.0	1.016675356755	41.776812879000005	0.38947400000050003	0.35	0.35	0.4	3.767852290544766	26.01378521528806	42.0	-94.0	670.75	1.0
178.0	-95.6400950836	42.323526197	0.32754770605	202.0	6.54541343826	-25.37640898800001	-1.224694	0.35	0.1	0.55	3.445592634286979	-150.87936084606795	42.0	-96.0	784.25	2.0
179.0	-95.9402501546	42.9016965729	0.293466039688	234.0	1.926485859155	52.597744104	1.0135865	0.35	0.1	0.55	3.228866317101903	65.47563680107602	43.0	-96.0	1011.5499999999996	2.0
180.0	-95.8278186753	41.0196189094	0.217242190915	202.0	0.189443722503	-16.931263075999993	-0.0180219999997	0.45	0.05	0.5	2.795425667495823	-1.793043983565897	41.0	-96.0	879.5999999999998	4.0
181.0	-95.3989639715	40.9487961786	0.271410277787	195.0	3.37714928942	-39.7652073565	-0.9597195000000001	0.35	0.1	0.55	3.0967117660762407	-75.35894473013548	41.0	-95.0	715.5500000000001	4.0
182.0	-90.9819390736	41.1052317712	0.3667291782895	197.0	0.2648424269735	106.44186668100002	0.0333160000001	0.35	0.1	0.55	3.7163626573677724	16.019753315170348	41.0	-91.0	782.3999999999999	0.0
183.0	-93.5462567551	41.8099163392	-0.09809132121610001	195.0	1.250284328575	-17.624260476999993	-0.1925355	0.2	0.4	0.4	1.476373982821955	-16.404817920655496	42.0	-94.0	670.75	6.0
184.0	-94.9170569087	41.0205227531	0.210606615403	195.0	5.09074699804	93.09884740400003	-0.233785	0.15	0.2	0.65	2.7605635719197887	299.0423828054495	41.0	-95.0	715.5500000000001	4.0
185.0	-95.7167255915	41.0963064573	0.4299898467455	202.0	2.38140959958	81.262829635	2.0484985	0.15	0.2	0.65	4.214502913577628	147.9944423220782	41.0	-96.0	879.5999999999998	4.0
186.0	-95.0373839736	41.3719527903	0.335030123393	195.0	5.27592487391	29.995944415999986	-0.182724	0.35	0.1	0.55	3.4954019443333153	91.03020203410534	41.0	-95.0	715.5500000000001	4.0
187.0	-91.2902120326	42.1477759376	0.441421835328	197.0	2.94936475529	-60.770604633999994	-2.076731	0.2	0.4	0.4	4.314324620463781	-156.02987877152694	42.0	-91.0	684.0500000000001	0.0
188.0	-94.0353363632	42.9763874791	0.270428656087	243.0	0.357104588033	27.606814621000012	-0.0321410000001	0.35	0.35	0.3	3.0909659802348135	6.095647972131989	43.0	-94.0	1134.2499999999998	3.0
189.0	-93.5416039755	43.0202550824	0.235330495835	195.0	0.968155418027	36.91022084400001	0.841326	0.2	0.4	0.4	2.8926235889647156	35.14170159263331	43.0	-94.0	614.2500000000002	3.0
190.0	-94.6237988614	42.1099143334	0.3107391468245	195.0	1.1277416204950002	-21.059372652999997	-0.18002	0.2	0.4	0.4	3.3366997011050685	-18.76656693806897	42.0	-95.0	674.0500000000001	1.0
191.0	-94.5074730839	42.1483901113	0.352188929338	195.0	1.19810797606	24.18301183700001	0.595223	0.35	0.35	0.4	3.612932785543703	25.5568295922028	42.0	-95.0	674.0500000000001	1.0
192.0	-94.1185630609	41.0887797664	0.272842640474	252.0	0.42149334794	-47.7265106175	-0.2132085000005	0.35	0.1	0.55	3.105115765927711	-17.140725783695515	41.0	-94.0	1493.5500000000006	6.0
193.0	-95.9453977951	41.5316193114	0.326536473291	218.0	0.294200960203	-24.150388953000004	-0.242495	0.45	0.05	0.5	3.4389255928867	-5.943353490678487	42.0	-96.0	947.7500000000001	4.0
194.0	-95.5410178339	42.4705599278	0.348292280342	234.0	2.531994955015	-29.50426459750001	-0.45935999999949995	0.35	0.1	0.55	3.585824964065032	-59.35830737906052	42.0	-96.0	1116.7500000000005	2.0
195.0	-95.5595065538	42.3159468182	0.246177802945	218.0	4.28920045991	69.47116084800001	3.664366	0.35	0.1	0.55	2.9524994258512427	224.32431058327165	42.0	-96.0	947.7500000000001	2.0
196.0	-91.0237281694	41.7532228105	0.340725296942	222.0	2.08280301271	-28.196922572999995	-0.505718	0.35	0.1	0.55	3.5338904651720986	-53.92708464669509	42.0	-91.0	946.0500000000003	0.0
197.0	-96.15061949	42.6970121309	0.388186986734	209.0	3.54611343662	-5.636499942	0.956465	0.35	0.1	0.55	3.8760053057061046	-14.846099193868076	43.0	-96.0	777.1499999999995	2.0
